20130301030909,2013-03-14,785
20130301040203,2013-03-01,34
20130301040203,2013-03-02,273
20130301040203,2013-03-03,483
20130301040203,2013-03-04,655
20130301040203,2013-03-05,800
20130301040203,2013-03-06,460
20130301040203,2013-03-07,194
20130301040203,2013-03-08,108
20130301040203,2013-03-09,81
20130301040203,2013-03-10,76
20130301040203,2013-03-11,74
20130301040203,2013-03-12,70
20130301040203,2013-03-13,53
20130301040203,2013-03-14,46
20130301040204,2013-03-02,2
20130301040204,2013-03-03,5
20130301040204,2013-03-04,1
20130301040204,2013-03-05,1
20130302030852,2013-03-02,4391
20130302030852,2013-03-03,25616
20130302030852,2013-03-04,25113
20130302030852,2013-03-05,11997
20130302030852,2013-03-06,6186
20130302030852,2013-03-07,4580
20130302030852,2013-03-08,3732
20130302030852,2013-03-09,3130
20130302030852,2013-03-10,2533
20130302030852,2013-03-11,2089
20130302030852,2013-03-12,1828
20130302030852,2013-03-13,1547
20130302030852,2013-03-14,1295
20130302030852,2013-03-15,1147
20130302034501,2013-03-02,38
20130302040204,2013-03-02,2
20130302040204,2013-03-03,9
20130302040204,2013-03-04,15
20130302040204,2013-03-05,11
20130302040204,2013-03-06,1
20130302040204,2013-03-07,3
20130302040204,2013-03-08,1
20130302040204,2013-03-09,1
20130302040204,2013-03-11,2
20130302040204,2013-03-12,1
20130302040204,2013-03-13,1
20130302040204,2013-03-14,1
20130302042014,2013-03-08,1
20130303000851,2013-03-03,1
20130303030835,2013-03-03,2626
20130303030835,2013-03-04,15210
20130303030835,2013-03-05,9018
20130303030835,2013-03-06,3646
20130303030835,2013-03-07,2413
20130303030835,2013-03-08,1859
20130303030835,2013-03-09,1435
20130303030835,2013-03-10,1134
20130303030835,2013-03-11,1113
20130303030835,2013-03-12,741
20130303030835,2013-03-13,613
20130303030835,2013-03-14,558
20130303030835,2013-03-15,430
20130303030835,2013-03-16,388
20130303034501,2013-03-03,36
20130303131823,2013-03-03,1
20130304030933,2013-03-04,5169
20130304030933,2013-03-05,31743
20130304030933,2013-03-06,17914
20130304030933,2013-03-07,7151
20130304030933,2013-03-08,4917
20130304030933,2013-03-09,3448
20130304030933,2013-03-10,2729
20130304030933,2013-03-11,2636
20130304030933,2013-03-12,2067
20130304030933,2013-03-13,1685
20130304030933,2013-03-14,1374
20130304030933,2013-03-15,1132
20130304030933,2013-03-16,864
20130304030933,2013-03-17,871
20130304034502,2013-03-04,5
20130304034502,2013-03-05,41
20130304034502,2013-03-06,3
20130304034502,2013-03-07,4
20130304034502,2013-03-08,3
20130304034502,2013-03-09,2
20130304034502,2013-03-10,3
20130304034502,2013-03-11,3
20130304040203,2013-03-04,2
20130304040203,2013-03-05,7
20130304040203,2013-03-06,13
20130304040203,2013-03-07,4
20130304040203,2013-03-08,2
20130304040203,2013-03-09,2
20130304040203,2013-03-10,1
20130304040203,2013-03-11,1
20130304040203,2013-03-12,1
20130304040203,2013-03-13,1
20130304040203,2013-03-14,1
20130304040203,2013-03-15,2
20130304040203,2013-03-16,1
20130304040203,2013-03-17,1
20130305030833,2013-03-05,5053
20130305030833,2013-03-06,30650
20130305030833,2013-03-07,16793
20130305030833,2013-03-08,6210
20130305030833,2013-03-09,3965
20130305030833,2013-03-10,3058
20130305030833,2013-03-11,3004
20130305030833,2013-03-12,2304
20130305030833,2013-03-13,1900
20130305030833,2013-03-14,1465
20130305030833,2013-03-15,1221
20130305030833,2013-03-16,1033
20130305030833,2013-03-17,969
20130305030833,2013-03-18,1088
20130305034500,2013-03-05,38
20130305034500,2013-03-06,3
20130305034500,2013-03-07,2
20130305034500,2013-03-08,1
20130305034500,2013-03-09,1
20130305034500,2013-03-10,1
20130305034500,2013-03-11,1
20130305040206,2013-03-05,1
20130305040206,2013-03-06,8
20130305040206,2013-03-07,7
20130305040206,2013-03-08,3
20130305040206,2013-03-09,3
20130305040206,2013-03-10,4
20130305040206,2013-03-11,5
20130305040206,2013-03-12,3
20130305040206,2013-03-13,1
20130305040206,2013-03-14,1
20130305040206,2013-03-15,1
20130305040208,2013-03-05,43
20130305040208,2013-03-06,458
20130305040208,2013-03-07,746
20130305040208,2013-03-08,390
20130305040208,2013-03-09,152
20130305040208,2013-03-10,85
20130305040208,2013-03-11,113
20130305040208,2013-03-12,72
20130305040208,2013-03-13,69
20130305040208,2013-03-14,58
20130305040208,2013-03-15,39
20130305040208,2013-03-16,38
20130305040208,2013-03-17,31
20130305040208,2013-03-18,36
20130305042015,2013-03-11,1
20130305042015,2013-03-12,1
20130305042015,2013-03-13,1
20130305042015,2013-03-14,1
20130305042015,2013-03-15,2
20130305042015,2013-03-18,1
2013030511,2013-03-05,1
20130305164032,2013-03-07,1
20130305164032,2013-03-08,1
20130305164032,2013-03-12,1
20130305164032,2013-03-13,1
20130305164032,2013-03-14,1
20130306031012,2013-03-06,5449
20130306031012,2013-03-07,33716
20130306031012,2013-03-08,30277
20130306031012,2013-03-09,12310
20130306031012,2013-03-10,7190
20130306031012,2013-03-11,7417
20130306031012,2013-03-12,4598
20130306031012,2013-03-13,4160
20130306031012,2013-03-14,3586
20130306031012,2013-03-15,2467
20130306031012,2013-03-16,1777
20130306031012,2013-03-17,1696
20130306031012,2013-03-18,1865
20130306031012,2013-03-19,1787
20130306034501,2013-03-06,37
20130306034501,2013-03-12,1
20130306034501,2013-03-13,1
20130306040214,2013-03-06,1
20130306040214,2013-03-07,11
20130306040214,2013-03-08,11
20130306040214,2013-03-09,1
20130306040214,2013-03-10,2
20130306040214,2013-03-13,2
20130306040214,2013-03-14,1
20130306040214,2013-03-15,2
20130306040214,2013-03-16,2
20130306040214,2013-03-17,1
20130306040214,2013-03-18,1
20130306040214,2013-03-19,1
20130307023931,2013-03-08,1
20130307023931,2013-03-09,1
20130307023931,2013-03-10,1
20130307023931,2013-03-11,2
20130307023931,2013-03-12,3
20130307023931,2013-03-13,7
20130307023931,2013-03-14,18
20130307023931,2013-03-15,23
20130307023931,2013-03-16,32
20130307023931,2013-03-17,41
20130307023931,2013-03-18,47
20130307023931,2013-03-19,50
20130307023931,2013-03-20,55
20130307030926,2013-03-07,2609
20130307030926,2013-03-08,15088
20130307030926,2013-03-09,7445
20130307030926,2013-03-10,3232
20130307030926,2013-03-11,3744
20130307030926,2013-03-12,2164
20130307030926,2013-03-13,1552
20130307030926,2013-03-14,1152
20130307030926,2013-03-15,855
20130307030926,2013-03-16,680
20130307030926,2013-03-17,615
20130307030926,2013-03-18,703
20130307030926,2013-03-19,693
20130307030926,2013-03-20,610
20130307034503,2013-03-07,38
20130307034503,2013-03-08,1
20130307034503,2013-03-09,1
20130307034503,2013-03-10,1
20130307034503,2013-03-11,1
20130307040204,2013-03-07,47
20130307040204,2013-03-08,489
20130307040204,2013-03-09,634
20130307040204,2013-03-10,329
20130307040204,2013-03-11,294
20130307040204,2013-03-12,94
20130307040204,2013-03-13,86
20130307040204,2013-03-14,63
20130307040204,2013-03-15,65
20130307040204,2013-03-16,40
20130307040204,2013-03-17,33
20130307040204,2013-03-18,35
20130307040204,2013-03-19,30
20130307040204,2013-03-20,31
20130307040206,2013-03-07,1
20130307040206,2013-03-08,12
20130307040206,2013-03-09,5
20130307040206,2013-03-10,3
20130307040206,2013-03-11,2
20130307040206,2013-03-18,1
20130307075451,2013-03-12,1
20130307075451,2013-03-13,1
20130307075451,2013-03-14,1
20130307205912,2013-03-08,1
20130308031005,2013-03-08,5150
20130308031005,2013-03-09,27162
20130308031005,2013-03-10,14463
20130308031005,2013-03-11,8813
20130308031005,2013-03-12,5172
20130308031005,2013-03-13,3558
20130308031005,2013-03-14,2776
20130308031005,2013-03-15,2107
20130308031005,2013-03-16,1847
20130308031005,2013-03-17,1724
20130308031005,2013-03-18,1668
20130308031005,2013-03-19,1571
20130308031005,2013-03-20,1377
20130308031005,2013-03-21,1149
20130308040205,2013-03-08,5
20130308040205,2013-03-09,20
20130308040205,2013-03-10,19
20130308040205,2013-03-11,27
20130308040205,2013-03-12,25
20130308040205,2013-03-13,13
20130308040205,2013-03-14,9
20130308040205,2013-03-15,6
20130308040205,2013-03-16,3
20130308040205,2013-03-17,1
20130308040205,2013-03-18,1
20130308040205,2013-03-19,1
20130308040205,2013-03-20,1
20130308040205,2013-03-21,1
20130308191748,2013-03-09,1
20130309030841,2013-03-09,5239
20130309030841,2013-03-10,27596
20130309030841,2013-03-11,13250
20130309030841,2013-03-12,6170
20130309030841,2013-03-13,4095
20130309030841,2013-03-14,3166
20130309030841,2013-03-15,2487
20130309030841,2013-03-16,2337
20130309030841,2013-03-17,2074
20130309030841,2013-03-18,1879
20130309030841,2013-03-19,1816
20130309030841,2013-03-20,1534
20130309030841,2013-03-21,1316
20130309030841,2013-03-22,1115
20130309040208,2013-03-09,50
20130309040208,2013-03-10,441
20130309040208,2013-03-11,703
20130309040208,2013-03-12,867
20130309040208,2013-03-13,494
20130309040208,2013-03-14,197
20130309040208,2013-03-15,168
20130309040208,2013-03-16,136
20130309040208,2013-03-17,90
20130309040208,2013-03-18,110
20130309040208,2013-03-19,94
20130309040208,2013-03-20,80
20130309040208,2013-03-21,63
20130309040208,2013-03-22,47
20130309042012,2013-03-11,1
20130309171616,2013-03-16,1
20130309171616,2013-03-17,1
20130309171616,2013-03-18,1
20130309171616,2013-03-19,1
20130309171616,2013-03-20,1
20130309171616,2013-03-21,1
20130309171616,2013-03-22,1
20130310030906,2013-03-10,5693
20130310030906,2013-03-11,28996
20130310030906,2013-03-12,15613
20130310030906,2013-03-13,6501
20130310030906,2013-03-14,4345
20130310030906,2013-03-15,3412
20130310030906,2013-03-16,2767
20130310030906,2013-03-17,2576
20130310030906,2013-03-18,2548
20130310030906,2013-03-19,2341
20130310030906,2013-03-20,2029
20130310030906,2013-03-21,1626
20130310030906,2013-03-22,1322
20130310030906,2013-03-23,1136
20130310034501,2013-03-10,36
20130310034501,2013-03-11,4
20130310034501,2013-03-12,2
20130310034501,2013-03-13,1
20130310034501,2013-03-14,2
20130310034501,2013-03-15,1
20130310034501,2013-03-16,2
20130310034501,2013-03-17,1
20130311030946,2013-03-11,6210
20130311030946,2013-03-12,34756
20130311030946,2013-03-13,31707
20130311030946,2013-03-14,13099
20130311030946,2013-03-15,6786
20130311030946,2013-03-16,5166
20130311030946,2013-03-17,4883
20130311030946,2013-03-18,5150
20130311030946,2013-03-19,4887
20130311030946,2013-03-20,4008
20130311030946,2013-03-21,3014
20130311030946,2013-03-22,2361
20130311030946,2013-03-23,1854
20130311030946,2013-03-24,1577
20130311165038,2013-03-12,1
20130312031046,2013-03-12,3357
20130312031046,2013-03-13,17081
20130312031046,2013-03-14,8616
20130312031046,2013-03-15,3112
20130312031046,2013-03-16,2339
20130312031046,2013-03-17,2119
20130312031046,2013-03-18,2349
20130312031046,2013-03-19,2239
20130312031046,2013-03-20,1726
20130312031046,2013-03-21,1232
20130312031046,2013-03-22,914
20130312031046,2013-03-23,663
20130312031046,2013-03-24,594
20130312031046,2013-03-25,550
20130312034502,2013-03-12,40
20130312034502,2013-03-13,4
20130312034502,2013-03-14,2
20130312034502,2013-03-15,1
20130312034502,2013-03-16,1
20130312034502,2013-03-17,2
20130312034502,2013-03-18,1
20130312034502,2013-03-19,1
20130312034502,2013-03-20,1
20130312034502,2013-03-21,1
20130312034502,2013-03-23,1
20130312034502,2013-03-24,1
20130312034502,2013-03-25,1
20130312040201,2013-03-12,3
20130312040201,2013-03-13,14
20130312040201,2013-03-14,16
20130312040201,2013-03-15,3
20130312040201,2013-03-16,5
20130312040201,2013-03-17,6
20130312040201,2013-03-18,4
20130312040201,2013-03-19,3
20130312040201,2013-03-20,6
20130312040201,2013-03-21,4
20130312040201,2013-03-22,3
20130312040201,2013-03-23,2
20130312040201,2013-03-24,1
20130312040201,2013-03-25,1
20130312040203,2013-03-12,76
20130312040203,2013-03-13,491
20130312040203,2013-03-14,340
20130312040203,2013-03-15,115
20130312040203,2013-03-16,90
20130312040203,2013-03-17,56
20130312040203,2013-03-18,66
20130312040203,2013-03-19,43
20130312040203,2013-03-20,53
20130312040203,2013-03-21,31
20130312040203,2013-03-22,36
20130312040203,2013-03-23,26
20130312040203,2013-03-24,17
20130312040203,2013-03-25,19
20130313031041,2013-03-13,6824
20130313031041,2013-03-14,34599
20130313031041,2013-03-15,17429
20130313031041,2013-03-16,7978
20130313031041,2013-03-17,7978
20130313031041,2013-03-18,8994
20130313031041,2013-03-19,8641
20130313031041,2013-03-20,6662
20130313031041,2013-03-21,4119
20130313031041,2013-03-22,2992
20130313031041,2013-03-23,2079
20130313031041,2013-03-24,1764
20130313031041,2013-03-25,1698
20130313031041,2013-03-26,1420
20130313034503,2013-03-13,37
20130313034503,2013-03-14,7
20130313034503,2013-03-15,4
20130313034503,2013-03-16,3
20130313034503,2013-03-18,1
20130313034503,2013-03-19,2
20130313034503,2013-03-20,1
20130313034503,2013-03-21,1
20130313034503,2013-03-22,1
20130313034503,2013-03-23,1
20130313034503,2013-03-24,1
20130313034503,2013-03-25,1
20130313034503,2013-03-26,1
20130313040202,2013-03-13,2
20130313040202,2013-03-14,8
20130313040202,2013-03-15,10
20130313040202,2013-03-16,3
20130313040202,2013-03-17,1
20130313040202,2013-03-19,1
20130313040202,2013-03-20,1
20130313040204,2013-03-13,70
20130313040204,2013-03-14,448
20130313040204,2013-03-15,349
20130313040204,2013-03-16,95
20130313040204,2013-03-17,46
20130313040204,2013-03-18,63
20130313040204,2013-03-19,43
20130313040204,2013-03-20,32
20130313040204,2013-03-21,30
20130313040204,2013-03-22,25
20130313040204,2013-03-23,18
20130313040204,2013-03-24,16
20130313040204,2013-03-25,22
20130313040204,2013-03-26,15
20130313170052,2013-03-15,2
20130313170052,2013-03-20,3
20130313170052,2013-03-22,1
20130314030914,2013-03-14,6376
20130314030914,2013-03-15,32507
20130314030914,2013-03-16,26525
20130314030914,2013-03-17,26882
20130314030914,2013-03-18,31295
20130314030914,2013-03-19,30240
20130314030914,2013-03-20,18809
20130314030914,2013-03-21,8910
20130314030914,2013-03-22,5454
20130314030914,2013-03-23,3542
20130314030914,2013-03-24,2685
20130314030914,2013-03-25,2561
20130314030914,2013-03-26,1958
20130314030914,2013-03-27,1505
20130314034502,2013-03-14,43
20130314034502,2013-03-16,1
20130314034502,2013-03-17,2
20130314034502,2013-03-18,2
20130314034502,2013-03-19,2
20130314034502,2013-03-20,3
20130314034502,2013-03-21,1
20130314040205,2013-03-15,7
20130314040205,2013-03-16,4
20130314040205,2013-03-17,1
20130314040205,2013-03-18,2
20130314040205,2013-03-19,1
20130314040205,2013-03-20,1
20130314040205,2013-03-21,1
20130314040205,2013-03-22,1
20130314040205,2013-03-23,1
20130314040205,2013-03-24,1
20130314040205,2013-03-26,1
20130314040205,2013-03-27,1
20130314040206,2013-03-14,63
20130314040206,2013-03-15,450
20130314040206,2013-03-16,575
20130314040206,2013-03-17,302
20130314040206,2013-03-18,274
20130314040206,2013-03-19,105
20130314040206,2013-03-20,73
20130314040206,2013-03-21,55
20130314040206,2013-03-22,40
20130314040206,2013-03-23,47
20130314040206,2013-03-24,34
20130314040206,2013-03-25,43
20130314040206,2013-03-26,32
20130314040206,2013-03-27,23
20130314042011,2013-03-24,1
20130315030943,2013-03-15,4674
20130315030943,2013-03-16,18192
20130315030943,2013-03-17,18973
20130315030943,2013-03-18,21165
20130315030943,2013-03-19,20024
20130315030943,2013-03-20,8765
20130315030943,2013-03-21,3571
20130315030943,2013-03-22,2012
20130315030943,2013-03-23,1278
20130315030943,2013-03-24,926
20130315030943,2013-03-25,833
20130315030943,2013-03-26,623
20130315030943,2013-03-27,497
20130315030943,2013-03-28,458
20130315040209,2013-03-15,3
20130315040209,2013-03-16,8
20130315040209,2013-03-17,7
20130315040209,2013-03-18,1
20130315040209,2013-03-19,3
20130315040209,2013-03-20,1
20130315040209,2013-03-21,1
20130315040209,2013-03-22,2
20130315040209,2013-03-23,5
20130315040209,2013-03-24,6
20130315040209,2013-03-26,1
20130315040209,2013-03-27,1
20130315045334,2013-03-15,1
20130315104527,2013-03-16,1
20130316030854,2013-03-16,390
20130316030854,2013-03-17,460
20130316030854,2013-03-18,271
20130316030854,2013-03-19,206
20130316030854,2013-03-20,143
20130316030854,2013-03-21,71
20130316030854,2013-03-22,67
20130316030854,2013-03-23,44
20130316030854,2013-03-24,42
20130316030854,2013-03-25,36
20130316030854,2013-03-26,28
20130316030854,2013-03-27,25
20130316030854,2013-03-28,29
20130316030854,2013-03-29,23
20130316034501,2013-03-16,44
20130316034501,2013-03-17,4
20130316034501,2013-03-18,3
20130316034501,2013-03-19,3
20130316034501,2013-03-20,4
20130316034501,2013-03-21,3
20130316034501,2013-03-22,2
20130316034501,2013-03-23,3
20130316034501,2013-03-24,3
20130316034501,2013-03-25,3
20130316034501,2013-03-26,1
20130316040202,2013-03-16,6
20130316040202,2013-03-17,10
20130316040202,2013-03-18,16
20130316040202,2013-03-19,18
20130316040202,2013-03-20,20
20130316040202,2013-03-21,6
20130316040202,2013-03-22,2
20130316040202,2013-03-23,3
20130316040202,2013-03-24,1
20130316040202,2013-03-25,2
20130316040202,2013-03-26,2
20130316040202,2013-03-27,3
20130316040202,2013-03-28,1
20130316040202,2013-03-29,1
20130316040205,2013-03-16,71
20130316040205,2013-03-17,414
20130316040205,2013-03-18,620
20130316040205,2013-03-19,816
20130316040205,2013-03-20,786
20130316040205,2013-03-21,479
20130316040205,2013-03-22,198
20130316040205,2013-03-23,163
20130316040205,2013-03-24,120
20130316040205,2013-03-25,124
20130316040205,2013-03-26,92
20130316040205,2013-03-27,89
20130316040205,2013-03-28,83
20130316040205,2013-03-29,57
20130316160554,2013-03-17,472
20130316160554,2013-03-18,284
20130316160554,2013-03-19,216
20130316160554,2013-03-20,146
20130316160554,2013-03-21,94
20130316160554,2013-03-22,51
20130316160554,2013-03-23,58
20130316160554,2013-03-24,57
20130316160554,2013-03-25,37
20130316160554,2013-03-26,31
20130316160554,2013-03-27,26
20130316160554,2013-03-28,27
20130316160554,2013-03-29,31
20130316180301,2013-03-17,1
20130317030923,2013-03-17,431
20130317030923,2013-03-18,1069
20130317030923,2013-03-19,730
20130317030923,2013-03-20,336
20130317030923,2013-03-21,196
20130317030923,2013-03-22,133
20130317030923,2013-03-23,93
20130317030923,2013-03-24,77
20130317030923,2013-03-25,79
20130317030923,2013-03-26,77
20130317030923,2013-03-27,54
20130317030923,2013-03-28,64
20130317030923,2013-03-29,42
20130317030923,2013-03-30,42
20130317032135,2013-03-18,2
20130317034503,2013-03-17,43
20130317034503,2013-03-19,1
20130318000317,2013-03-18,1
20130318012432,2013-03-19,1
20130318030947,2013-03-18,483
20130318030947,2013-03-19,3459
20130318030947,2013-03-20,20523
20130318030947,2013-03-21,25983
20130318030947,2013-03-22,13787
20130318030947,2013-03-23,7948
20130318030947,2013-03-24,6348
20130318030947,2013-03-25,5871
20130318030947,2013-03-26,4566
20130318030947,2013-03-27,3691
20130318030947,2013-03-28,3269
20130318030947,2013-03-29,2730
20130318030947,2013-03-30,2279
20130318030947,2013-03-31,2071
